RUBRO;MOC_ZONAS_ID;AÑO;CUATRIMESTRE;NIVEL
BARES Y CAFES;4;2016;3;1
BARES Y CAFES;18;2016;1;1
BARES Y CAFES;20;2016;2;1
BARES Y CAFES;23;2016;2;1
BARES Y CAFES;24;2016;1;1
BARES Y CAFES;24;2016;2;1
BARES Y CAFES;25;2016;1;1
BARES Y CAFES;25;2016;2;1
BARES Y CAFES;27;2016;2;1
BARES Y CAFES;27;2016;3;1
BARES Y CAFES;28;2016;1;1
BARES Y CAFES;32;2016;2;1
BARES Y CAFES;33;2016;3;1
BARES Y CAFES;35;2016;3;1
BARES Y CAFES;41;2016;1;1
BARES Y CAFES;41;2016;3;1
BARES Y CAFES;46;2016;3;1
BARES Y CAFES;48;2016;3;1
BARES Y CAFES;49;2016;2;1
BARES Y CAFES;51;2016;1;1
BARES Y CAFES;51;2016;2;1
BARES Y CAFES;51;2016;3;1
BARES Y CAFES;52;2016;2;1
BARES Y CAFES;52;2016;3;1
BARES Y CAFES;53;2016;3;1
BARES Y CAFES;54;2016;1;1
BARES Y CAFES;54;2016;3;1
BARES Y CAFES;55;2016;1;1
BARES Y CAFES;55;2016;3;1
BARES Y CAFES;56;2016;3;1
BARES Y CAFES;58;2016;1;1
BARES Y CAFES;60;2016;1;1
BARES Y CAFES;60;2016;2;1
BARES Y CAFES;60;2016;3;1
BARES Y CAFES;61;2016;2;1
BARES Y CAFES;61;2016;3;1
BARES Y CAFES;63;2016;2;1
BARES Y CAFES;63;2016;3;1
BARES Y CAFES;66;2016;1;1
BARES Y CAFES;66;2016;2;1
BARES Y CAFES;66;2016;3;1
BARES Y CAFES;67;2016;1;1
BARES Y CAFES;67;2016;2;1
BARES Y CAFES;69;2016;2;1
BARES Y CAFES;69;2016;3;1
BARES Y CAFES;71;2016;2;1
BARES Y CAFES;73;2016;1;1
BARES Y CAFES;74;2016;2;1
BARES Y CAFES;74;2016;3;1
BARES Y CAFES;77;2016;1;1
BARES Y CAFES;77;2016;2;1
BARES Y CAFES;77;2016;3;2
BARES Y CAFES;78;2016;1;1
BARES Y CAFES;78;2016;2;1
BARES Y CAFES;78;2016;3;1
BARES Y CAFES;79;2016;2;1
BARES Y CAFES;84;2016;3;1
BARES Y CAFES;85;2016;3;1
BARES Y CAFES;87;2016;1;1
BARES Y CAFES;89;2016;3;1
BARES Y CAFES;94;2016;3;1
BARES Y CAFES;95;2016;1;1
BARES Y CAFES;102;2016;1;1
BARES Y CAFES;103;2016;2;1
BARES Y CAFES;103;2016;3;1
BARES Y CAFES;106;2016;1;1
BARES Y CAFES;106;2016;2;2
BARES Y CAFES;106;2016;3;1
BARES Y CAFES;108;2016;1;1
BARES Y CAFES;108;2016;3;1
BARES Y CAFES;111;2016;1;1
BARES Y CAFES;114;2016;3;1
BARES Y CAFES;115;2016;1;1
BARES Y CAFES;115;2016;2;1
BARES Y CAFES;116;2016;2;1
BARES Y CAFES;116;2016;3;1
BARES Y CAFES;117;2016;2;1
BARES Y CAFES;118;2016;2;2
BARES Y CAFES;118;2016;3;1
BARES Y CAFES;124;2016;2;1
BARES Y CAFES;126;2016;1;1
BARES Y CAFES;126;2016;3;1
BARES Y CAFES;127;2016;3;1
BARES Y CAFES;129;2016;1;1
BARES Y CAFES;129;2016;2;1
BARES Y CAFES;130;2016;1;1
BARES Y CAFES;130;2016;2;1
BARES Y CAFES;130;2016;3;1
BARES Y CAFES;131;2016;3;1
BARES Y CAFES;134;2016;1;1
BARES Y CAFES;136;2016;3;1
BARES Y CAFES;138;2016;2;1
BARES Y CAFES;139;2016;2;1
BARES Y CAFES;140;2016;1;1
BARES Y CAFES;140;2016;2;1
BARES Y CAFES;140;2016;3;1
BARES Y CAFES;141;2016;2;2
BARES Y CAFES;141;2016;3;2
BARES Y CAFES;142;2016;1;1
BARES Y CAFES;142;2016;2;1
BARES Y CAFES;142;2016;3;1
BARES Y CAFES;143;2016;2;1
BARES Y CAFES;149;2016;2;1
BARES Y CAFES;150;2016;1;1
BARES Y CAFES;151;2016;1;1
BARES Y CAFES;154;2016;2;1
BARES Y CAFES;155;2016;3;1
BARES Y CAFES;156;2016;3;1
BARES Y CAFES;157;2016;3;1
BARES Y CAFES;158;2016;1;1
BARES Y CAFES;159;2016;2;1
BARES Y CAFES;160;2016;1;1
BARES Y CAFES;160;2016;2;1
CARNES Y VERDURAS;3;2016;3;1
CARNES Y VERDURAS;15;2016;2;1
CARNES Y VERDURAS;16;2016;3;1
CARNES Y VERDURAS;17;2016;2;1
CARNES Y VERDURAS;17;2016;3;1
CARNES Y VERDURAS;19;2016;1;1
CARNES Y VERDURAS;19;2016;3;1
CARNES Y VERDURAS;20;2016;1;1
CARNES Y VERDURAS;20;2016;2;1
CARNES Y VERDURAS;22;2016;3;1
CARNES Y VERDURAS;23;2016;1;1
CARNES Y VERDURAS;25;2016;3;1
CARNES Y VERDURAS;32;2016;1;1
CARNES Y VERDURAS;32;2016;2;1
CARNES Y VERDURAS;33;2016;1;1
CARNES Y VERDURAS;33;2016;3;1
CARNES Y VERDURAS;35;2016;1;1
CARNES Y VERDURAS;42;2016;3;1
CARNES Y VERDURAS;51;2016;2;1
CARNES Y VERDURAS;55;2016;1;1
CARNES Y VERDURAS;60;2016;1;1
CARNES Y VERDURAS;60;2016;3;1
CARNES Y VERDURAS;63;2016;2;1
CARNES Y VERDURAS;66;2016;3;1
CARNES Y VERDURAS;67;2016;2;1
CARNES Y VERDURAS;68;2016;3;1
CARNES Y VERDURAS;72;2016;1;1
CARNES Y VERDURAS;72;2016;2;1
CARNES Y VERDURAS;76;2016;2;1
CARNES Y VERDURAS;76;2016;3;1
CARNES Y VERDURAS;79;2016;1;1
CARNES Y VERDURAS;79;2016;2;1
CARNES Y VERDURAS;80;2016;1;1
CARNES Y VERDURAS;80;2016;2;1
CARNES Y VERDURAS;82;2016;1;1
CARNES Y VERDURAS;82;2016;3;1
CARNES Y VERDURAS;84;2016;1;1
CARNES Y VERDURAS;84;2016;3;1
CARNES Y VERDURAS;87;2016;2;1
CARNES Y VERDURAS;87;2016;3;1
CARNES Y VERDURAS;88;2016;2;1
CARNES Y VERDURAS;89;2016;1;1
CARNES Y VERDURAS;89;2016;2;1
CARNES Y VERDURAS;95;2016;2;1
CARNES Y VERDURAS;97;2016;3;1
CARNES Y VERDURAS;98;2016;1;1
CARNES Y VERDURAS;98;2016;3;1
CARNES Y VERDURAS;101;2016;2;1
CARNES Y VERDURAS;103;2016;1;1
CARNES Y VERDURAS;108;2016;3;1
CARNES Y VERDURAS;110;2016;3;1
CARNES Y VERDURAS;113;2016;1;1
CARNES Y VERDURAS;113;2016;3;1
CARNES Y VERDURAS;116;2016;2;1
CARNES Y VERDURAS;126;2016;1;1
CARNES Y VERDURAS;133;2016;2;1
CARNES Y VERDURAS;140;2016;2;1
CARNES Y VERDURAS;140;2016;3;1
CARNES Y VERDURAS;141;2016;1;1
CARNES Y VERDURAS;143;2016;3;1
CARNES Y VERDURAS;146;2016;3;1
CARNES Y VERDURAS;150;2016;3;1
CARNES Y VERDURAS;152;2016;2;1
CARNES Y VERDURAS;156;2016;2;1
CARNES Y VERDURAS;158;2016;2;1
CARNES Y VERDURAS;159;2016;2;1
CARNES Y VERDURAS;160;2016;2;1
COMIDA AL PASO;1;2016;1;1
COMIDA AL PASO;1;2016;3;1
COMIDA AL PASO;9;2016;2;1
COMIDA AL PASO;10;2016;2;1
COMIDA AL PASO;10;2016;3;1
COMIDA AL PASO;12;2016;2;1
COMIDA AL PASO;16;2016;2;1
COMIDA AL PASO;16;2016;3;1
COMIDA AL PASO;17;2016;1;1
COMIDA AL PASO;17;2016;3;2
COMIDA AL PASO;18;2016;3;1
COMIDA AL PASO;20;2016;1;1
COMIDA AL PASO;20;2016;2;1
COMIDA AL PASO;20;2016;3;1
COMIDA AL PASO;21;2016;3;1
COMIDA AL PASO;22;2016;1;1
COMIDA AL PASO;22;2016;3;1
COMIDA AL PASO;23;2016;3;1
COMIDA AL PASO;25;2016;3;1
COMIDA AL PASO;26;2016;2;1
COMIDA AL PASO;26;2016;3;1
COMIDA AL PASO;27;2016;3;1
COMIDA AL PASO;28;2016;2;1
COMIDA AL PASO;30;2016;2;1
COMIDA AL PASO;30;2016;3;1
COMIDA AL PASO;31;2016;3;1
COMIDA AL PASO;32;2016;3;1
COMIDA AL PASO;33;2016;3;1
COMIDA AL PASO;34;2016;1;1
COMIDA AL PASO;35;2016;1;1
COMIDA AL PASO;36;2016;1;1
COMIDA AL PASO;37;2016;2;1
COMIDA AL PASO;37;2016;3;1
COMIDA AL PASO;41;2016;3;1
COMIDA AL PASO;45;2016;3;1
COMIDA AL PASO;46;2016;2;1
COMIDA AL PASO;49;2016;1;1
COMIDA AL PASO;51;2016;1;1
COMIDA AL PASO;51;2016;3;1
COMIDA AL PASO;53;2016;2;1
COMIDA AL PASO;54;2016;3;1
COMIDA AL PASO;55;2016;3;1
COMIDA AL PASO;59;2016;3;1
COMIDA AL PASO;60;2016;1;1
COMIDA AL PASO;60;2016;2;1
COMIDA AL PASO;60;2016;3;1
COMIDA AL PASO;61;2016;1;1
COMIDA AL PASO;61;2016;2;1
COMIDA AL PASO;61;2016;3;1
COMIDA AL PASO;63;2016;2;1
COMIDA AL PASO;66;2016;1;1
COMIDA AL PASO;66;2016;2;2
COMIDA AL PASO;66;2016;3;1
COMIDA AL PASO;67;2016;1;1
COMIDA AL PASO;67;2016;3;1
COMIDA AL PASO;68;2016;3;1
COMIDA AL PASO;69;2016;2;1
COMIDA AL PASO;69;2016;3;1
COMIDA AL PASO;70;2016;1;1
COMIDA AL PASO;70;2016;2;1
COMIDA AL PASO;72;2016;2;1
COMIDA AL PASO;72;2016;3;1
COMIDA AL PASO;74;2016;2;1
COMIDA AL PASO;76;2016;3;1
COMIDA AL PASO;77;2016;2;1
COMIDA AL PASO;77;2016;3;1
COMIDA AL PASO;78;2016;2;1
COMIDA AL PASO;78;2016;3;1
COMIDA AL PASO;79;2016;1;1
COMIDA AL PASO;79;2016;2;1
COMIDA AL PASO;87;2016;2;1
COMIDA AL PASO;88;2016;1;1
COMIDA AL PASO;88;2016;2;1
COMIDA AL PASO;88;2016;3;1
COMIDA AL PASO;89;2016;1;1
COMIDA AL PASO;90;2016;3;1
COMIDA AL PASO;94;2016;2;1
COMIDA AL PASO;94;2016;3;1
COMIDA AL PASO;95;2016;1;2
COMIDA AL PASO;95;2016;3;1
COMIDA AL PASO;96;2016;1;1
COMIDA AL PASO;96;2016;2;1
COMIDA AL PASO;101;2016;3;1
COMIDA AL PASO;103;2016;2;1
COMIDA AL PASO;105;2016;1;1
COMIDA AL PASO;105;2016;2;1
COMIDA AL PASO;106;2016;1;1
COMIDA AL PASO;106;2016;2;1
COMIDA AL PASO;106;2016;3;1
COMIDA AL PASO;108;2016;1;1
COMIDA AL PASO;110;2016;1;1
COMIDA AL PASO;111;2016;1;1
COMIDA AL PASO;111;2016;3;1
COMIDA AL PASO;112;2016;1;1
COMIDA AL PASO;112;2016;3;1
COMIDA AL PASO;114;2016;1;1
COMIDA AL PASO;114;2016;2;1
COMIDA AL PASO;114;2016;3;1
COMIDA AL PASO;115;2016;2;1
COMIDA AL PASO;116;2016;1;1
COMIDA AL PASO;116;2016;2;1
COMIDA AL PASO;116;2016;3;1
COMIDA AL PASO;117;2016;1;1
COMIDA AL PASO;117;2016;2;1
COMIDA AL PASO;118;2016;1;1
COMIDA AL PASO;118;2016;2;2
COMIDA AL PASO;125;2016;3;1
COMIDA AL PASO;129;2016;2;1
COMIDA AL PASO;131;2016;1;1
COMIDA AL PASO;134;2016;3;1
COMIDA AL PASO;135;2016;2;1
COMIDA AL PASO;135;2016;3;1
COMIDA AL PASO;139;2016;2;1
COMIDA AL PASO;140;2016;2;1
COMIDA AL PASO;140;2016;3;1
COMIDA AL PASO;141;2016;1;1
COMIDA AL PASO;141;2016;2;1
COMIDA AL PASO;141;2016;3;1
COMIDA AL PASO;142;2016;2;1
COMIDA AL PASO;142;2016;3;1
COMIDA AL PASO;143;2016;3;1
COMIDA AL PASO;146;2016;1;1
COMIDA AL PASO;146;2016;2;1
COMIDA AL PASO;147;2016;1;1
COMIDA AL PASO;148;2016;3;1
COMIDA AL PASO;149;2016;3;1
COMIDA AL PASO;150;2016;2;1
COMIDA AL PASO;152;2016;1;1
COMIDA AL PASO;152;2016;3;1
COMIDA AL PASO;155;2016;1;1
COMIDA AL PASO;155;2016;2;1
COMIDA AL PASO;156;2016;3;1
COMIDA AL PASO;157;2016;2;1
COMIDA AL PASO;158;2016;2;1
COMIDA AL PASO;159;2016;3;1
COMIDA AL PASO;160;2016;1;1
COMIDA AL PASO;160;2016;2;1
COMIDA AL PASO;160;2016;3;1
FERRETERIA Y CONSTRUCCION;6;2016;2;1
FERRETERIA Y CONSTRUCCION;7;2016;1;1
FERRETERIA Y CONSTRUCCION;7;2016;2;1
FERRETERIA Y CONSTRUCCION;9;2016;3;1
FERRETERIA Y CONSTRUCCION;10;2016;2;1
FERRETERIA Y CONSTRUCCION;11;2016;1;1
FERRETERIA Y CONSTRUCCION;11;2016;2;1
FERRETERIA Y CONSTRUCCION;16;2016;1;1
FERRETERIA Y CONSTRUCCION;16;2016;2;1
FERRETERIA Y CONSTRUCCION;16;2016;3;1
FERRETERIA Y CONSTRUCCION;17;2016;2;1
FERRETERIA Y CONSTRUCCION;17;2016;3;1
FERRETERIA Y CONSTRUCCION;19;2016;1;1
FERRETERIA Y CONSTRUCCION;20;2016;2;1
FERRETERIA Y CONSTRUCCION;21;2016;3;1
FERRETERIA Y CONSTRUCCION;24;2016;3;1
FERRETERIA Y CONSTRUCCION;25;2016;2;1
FERRETERIA Y CONSTRUCCION;25;2016;3;1
FERRETERIA Y CONSTRUCCION;26;2016;2;1
FERRETERIA Y CONSTRUCCION;27;2016;2;1
FERRETERIA Y CONSTRUCCION;27;2016;3;1
FERRETERIA Y CONSTRUCCION;28;2016;2;1
FERRETERIA Y CONSTRUCCION;28;2016;3;1
FERRETERIA Y CONSTRUCCION;30;2016;2;1
FERRETERIA Y CONSTRUCCION;31;2016;2;1
FERRETERIA Y CONSTRUCCION;32;2016;3;1
FERRETERIA Y CONSTRUCCION;33;2016;2;1
FERRETERIA Y CONSTRUCCION;34;2016;3;1
FERRETERIA Y CONSTRUCCION;35;2016;1;1
FERRETERIA Y CONSTRUCCION;35;2016;2;1
FERRETERIA Y CONSTRUCCION;35;2016;3;1
FERRETERIA Y CONSTRUCCION;36;2016;3;1
FERRETERIA Y CONSTRUCCION;39;2016;2;1
FERRETERIA Y CONSTRUCCION;41;2016;1;1
FERRETERIA Y CONSTRUCCION;43;2016;3;1
FERRETERIA Y CONSTRUCCION;44;2016;3;1
FERRETERIA Y CONSTRUCCION;46;2016;2;1
FERRETERIA Y CONSTRUCCION;46;2016;3;1
FERRETERIA Y CONSTRUCCION;47;2016;2;1
FERRETERIA Y CONSTRUCCION;48;2016;2;1
FERRETERIA Y CONSTRUCCION;48;2016;3;1
FERRETERIA Y CONSTRUCCION;50;2016;3;1
FERRETERIA Y CONSTRUCCION;51;2016;1;1
FERRETERIA Y CONSTRUCCION;51;2016;2;1
FERRETERIA Y CONSTRUCCION;51;2016;3;1
FERRETERIA Y CONSTRUCCION;52;2016;2;1
FERRETERIA Y CONSTRUCCION;53;2016;3;1
FERRETERIA Y CONSTRUCCION;55;2016;2;1
FERRETERIA Y CONSTRUCCION;55;2016;3;1
FERRETERIA Y CONSTRUCCION;57;2016;2;1
FERRETERIA Y CONSTRUCCION;58;2016;1;1
FERRETERIA Y CONSTRUCCION;58;2016;2;1
FERRETERIA Y CONSTRUCCION;58;2016;3;1
FERRETERIA Y CONSTRUCCION;59;2016;3;1
FERRETERIA Y CONSTRUCCION;61;2016;1;1
FERRETERIA Y CONSTRUCCION;65;2016;2;1
FERRETERIA Y CONSTRUCCION;65;2016;3;1
FERRETERIA Y CONSTRUCCION;68;2016;1;1
FERRETERIA Y CONSTRUCCION;68;2016;3;1
FERRETERIA Y CONSTRUCCION;69;2016;1;1
FERRETERIA Y CONSTRUCCION;72;2016;2;1
FERRETERIA Y CONSTRUCCION;73;2016;1;1
FERRETERIA Y CONSTRUCCION;74;2016;3;1
FERRETERIA Y CONSTRUCCION;75;2016;3;1
FERRETERIA Y CONSTRUCCION;76;2016;1;1
FERRETERIA Y CONSTRUCCION;77;2016;1;1
FERRETERIA Y CONSTRUCCION;77;2016;2;1
FERRETERIA Y CONSTRUCCION;78;2016;1;1
FERRETERIA Y CONSTRUCCION;78;2016;3;1
FERRETERIA Y CONSTRUCCION;79;2016;2;1
FERRETERIA Y CONSTRUCCION;80;2016;3;1
FERRETERIA Y CONSTRUCCION;81;2016;1;1
FERRETERIA Y CONSTRUCCION;81;2016;2;1
FERRETERIA Y CONSTRUCCION;82;2016;1;1
FERRETERIA Y CONSTRUCCION;82;2016;2;1
FERRETERIA Y CONSTRUCCION;82;2016;3;1
FERRETERIA Y CONSTRUCCION;83;2016;2;1
FERRETERIA Y CONSTRUCCION;83;2016;3;1
FERRETERIA Y CONSTRUCCION;84;2016;1;1
FERRETERIA Y CONSTRUCCION;87;2016;3;1
FERRETERIA Y CONSTRUCCION;89;2016;3;1
FERRETERIA Y CONSTRUCCION;90;2016;1;1
FERRETERIA Y CONSTRUCCION;91;2016;2;1
FERRETERIA Y CONSTRUCCION;92;2016;3;1
FERRETERIA Y CONSTRUCCION;93;2016;3;1
FERRETERIA Y CONSTRUCCION;94;2016;1;1
FERRETERIA Y CONSTRUCCION;94;2016;3;1
FERRETERIA Y CONSTRUCCION;95;2016;1;1
FERRETERIA Y CONSTRUCCION;96;2016;2;1
FERRETERIA Y CONSTRUCCION;97;2016;3;1
FERRETERIA Y CONSTRUCCION;98;2016;3;1
FERRETERIA Y CONSTRUCCION;99;2016;3;1
FERRETERIA Y CONSTRUCCION;100;2016;2;1
FERRETERIA Y CONSTRUCCION;101;2016;3;1
FERRETERIA Y CONSTRUCCION;102;2016;2;1
FERRETERIA Y CONSTRUCCION;102;2016;3;1
FERRETERIA Y CONSTRUCCION;106;2016;2;1
FERRETERIA Y CONSTRUCCION;108;2016;3;1
FERRETERIA Y CONSTRUCCION;109;2016;2;1
FERRETERIA Y CONSTRUCCION;110;2016;3;1
FERRETERIA Y CONSTRUCCION;113;2016;1;1
FERRETERIA Y CONSTRUCCION;113;2016;2;1
FERRETERIA Y CONSTRUCCION;114;2016;1;1
FERRETERIA Y CONSTRUCCION;114;2016;3;1
FERRETERIA Y CONSTRUCCION;115;2016;2;1
FERRETERIA Y CONSTRUCCION;116;2016;2;1
FERRETERIA Y CONSTRUCCION;118;2016;2;1
FERRETERIA Y CONSTRUCCION;118;2016;3;1
FERRETERIA Y CONSTRUCCION;119;2016;3;1
FERRETERIA Y CONSTRUCCION;122;2016;1;1
FERRETERIA Y CONSTRUCCION;122;2016;2;1
FERRETERIA Y CONSTRUCCION;124;2016;2;1
FERRETERIA Y CONSTRUCCION;125;2016;3;1
FERRETERIA Y CONSTRUCCION;126;2016;2;1
FERRETERIA Y CONSTRUCCION;126;2016;3;1
FERRETERIA Y CONSTRUCCION;127;2016;2;1
FERRETERIA Y CONSTRUCCION;128;2016;3;1
FERRETERIA Y CONSTRUCCION;129;2016;2;1
FERRETERIA Y CONSTRUCCION;130;2016;1;1
FERRETERIA Y CONSTRUCCION;130;2016;2;1
FERRETERIA Y CONSTRUCCION;131;2016;3;1
FERRETERIA Y CONSTRUCCION;132;2016;3;1
FERRETERIA Y CONSTRUCCION;135;2016;3;1
FERRETERIA Y CONSTRUCCION;136;2016;1;1
FERRETERIA Y CONSTRUCCION;136;2016;3;1
FERRETERIA Y CONSTRUCCION;137;2016;1;1
FERRETERIA Y CONSTRUCCION;138;2016;1;1
FERRETERIA Y CONSTRUCCION;138;2016;2;1
FERRETERIA Y CONSTRUCCION;139;2016;2;1
FERRETERIA Y CONSTRUCCION;139;2016;3;1
FERRETERIA Y CONSTRUCCION;140;2016;1;1
FERRETERIA Y CONSTRUCCION;140;2016;2;1
FERRETERIA Y CONSTRUCCION;140;2016;3;1
FERRETERIA Y CONSTRUCCION;141;2016;1;1
FERRETERIA Y CONSTRUCCION;141;2016;2;1
FERRETERIA Y CONSTRUCCION;141;2016;3;1
FERRETERIA Y CONSTRUCCION;142;2016;1;1
FERRETERIA Y CONSTRUCCION;143;2016;1;1
FERRETERIA Y CONSTRUCCION;143;2016;3;1
FERRETERIA Y CONSTRUCCION;145;2016;1;1
FERRETERIA Y CONSTRUCCION;146;2016;2;1
FERRETERIA Y CONSTRUCCION;146;2016;3;1
FERRETERIA Y CONSTRUCCION;147;2016;3;1
FERRETERIA Y CONSTRUCCION;148;2016;2;1
FERRETERIA Y CONSTRUCCION;149;2016;3;1
FERRETERIA Y CONSTRUCCION;150;2016;1;1
FERRETERIA Y CONSTRUCCION;151;2016;1;1
FERRETERIA Y CONSTRUCCION;151;2016;3;1
FERRETERIA Y CONSTRUCCION;152;2016;1;1
FERRETERIA Y CONSTRUCCION;152;2016;2;1
FERRETERIA Y CONSTRUCCION;152;2016;3;1
FERRETERIA Y CONSTRUCCION;153;2016;1;1
FERRETERIA Y CONSTRUCCION;155;2016;2;1
FERRETERIA Y CONSTRUCCION;156;2016;3;1
FERRETERIA Y CONSTRUCCION;157;2016;2;1
FERRETERIA Y CONSTRUCCION;157;2016;3;1
FERRETERIA Y CONSTRUCCION;158;2016;2;1
FERRETERIA Y CONSTRUCCION;160;2016;2;1
FIAMBRERIAS Y DIETETICAS;3;2016;1;1
FIAMBRERIAS Y DIETETICAS;7;2016;2;1
FIAMBRERIAS Y DIETETICAS;7;2016;3;1
FIAMBRERIAS Y DIETETICAS;9;2016;2;1
FIAMBRERIAS Y DIETETICAS;14;2016;3;1
FIAMBRERIAS Y DIETETICAS;16;2016;3;1
FIAMBRERIAS Y DIETETICAS;17;2016;2;1
FIAMBRERIAS Y DIETETICAS;20;2016;2;1
FIAMBRERIAS Y DIETETICAS;23;2016;1;1
FIAMBRERIAS Y DIETETICAS;23;2016;2;1
FIAMBRERIAS Y DIETETICAS;23;2016;3;1
FIAMBRERIAS Y DIETETICAS;24;2016;3;1
FIAMBRERIAS Y DIETETICAS;25;2016;2;1
FIAMBRERIAS Y DIETETICAS;26;2016;2;1
FIAMBRERIAS Y DIETETICAS;27;2016;2;1
FIAMBRERIAS Y DIETETICAS;28;2016;3;1
FIAMBRERIAS Y DIETETICAS;29;2016;2;1
FIAMBRERIAS Y DIETETICAS;33;2016;3;1
FIAMBRERIAS Y DIETETICAS;34;2016;2;1
FIAMBRERIAS Y DIETETICAS;35;2016;3;1
FIAMBRERIAS Y DIETETICAS;40;2016;3;1
FIAMBRERIAS Y DIETETICAS;45;2016;3;1
FIAMBRERIAS Y DIETETICAS;48;2016;1;1
FIAMBRERIAS Y DIETETICAS;49;2016;2;1
FIAMBRERIAS Y DIETETICAS;51;2016;3;1
FIAMBRERIAS Y DIETETICAS;53;2016;3;1
FIAMBRERIAS Y DIETETICAS;56;2016;3;1
FIAMBRERIAS Y DIETETICAS;59;2016;3;1
FIAMBRERIAS Y DIETETICAS;60;2016;3;1
FIAMBRERIAS Y DIETETICAS;63;2016;1;1
FIAMBRERIAS Y DIETETICAS;63;2016;2;1
FIAMBRERIAS Y DIETETICAS;64;2016;2;1
FIAMBRERIAS Y DIETETICAS;66;2016;2;1
FIAMBRERIAS Y DIETETICAS;71;2016;2;1
FIAMBRERIAS Y DIETETICAS;72;2016;3;1
FIAMBRERIAS Y DIETETICAS;74;2016;1;1
FIAMBRERIAS Y DIETETICAS;75;2016;1;1
FIAMBRERIAS Y DIETETICAS;76;2016;2;1
FIAMBRERIAS Y DIETETICAS;77;2016;3;1
FIAMBRERIAS Y DIETETICAS;79;2016;1;1
FIAMBRERIAS Y DIETETICAS;79;2016;3;1
FIAMBRERIAS Y DIETETICAS;80;2016;1;1
FIAMBRERIAS Y DIETETICAS;80;2016;3;1
FIAMBRERIAS Y DIETETICAS;82;2016;2;1
FIAMBRERIAS Y DIETETICAS;85;2016;1;1
FIAMBRERIAS Y DIETETICAS;88;2016;2;1
FIAMBRERIAS Y DIETETICAS;89;2016;2;1
FIAMBRERIAS Y DIETETICAS;91;2016;2;1
FIAMBRERIAS Y DIETETICAS;94;2016;3;1
FIAMBRERIAS Y DIETETICAS;97;2016;2;1
FIAMBRERIAS Y DIETETICAS;99;2016;2;1
FIAMBRERIAS Y DIETETICAS;101;2016;2;1
FIAMBRERIAS Y DIETETICAS;103;2016;2;1
FIAMBRERIAS Y DIETETICAS;103;2016;3;1
FIAMBRERIAS Y DIETETICAS;105;2016;1;1
FIAMBRERIAS Y DIETETICAS;106;2016;2;1
FIAMBRERIAS Y DIETETICAS;108;2016;2;1
FIAMBRERIAS Y DIETETICAS;108;2016;3;1
FIAMBRERIAS Y DIETETICAS;111;2016;1;1
FIAMBRERIAS Y DIETETICAS;112;2016;3;1
FIAMBRERIAS Y DIETETICAS;113;2016;3;1
FIAMBRERIAS Y DIETETICAS;115;2016;2;1
FIAMBRERIAS Y DIETETICAS;116;2016;3;1
FIAMBRERIAS Y DIETETICAS;118;2016;2;1
FIAMBRERIAS Y DIETETICAS;123;2016;1;1
FIAMBRERIAS Y DIETETICAS;124;2016;2;1
FIAMBRERIAS Y DIETETICAS;125;2016;3;1
FIAMBRERIAS Y DIETETICAS;126;2016;2;1
FIAMBRERIAS Y DIETETICAS;131;2016;2;1
FIAMBRERIAS Y DIETETICAS;132;2016;1;1
FIAMBRERIAS Y DIETETICAS;134;2016;1;1
FIAMBRERIAS Y DIETETICAS;137;2016;2;1
FIAMBRERIAS Y DIETETICAS;138;2016;1;1
FIAMBRERIAS Y DIETETICAS;138;2016;3;1
FIAMBRERIAS Y DIETETICAS;141;2016;2;1
FIAMBRERIAS Y DIETETICAS;141;2016;3;1
FIAMBRERIAS Y DIETETICAS;144;2016;1;1
FIAMBRERIAS Y DIETETICAS;149;2016;3;1
FIAMBRERIAS Y DIETETICAS;150;2016;1;1
FIAMBRERIAS Y DIETETICAS;151;2016;2;1
FIAMBRERIAS Y DIETETICAS;152;2016;2;1
FIAMBRERIAS Y DIETETICAS;153;2016;3;1
FIAMBRERIAS Y DIETETICAS;154;2016;2;1
FIAMBRERIAS Y DIETETICAS;159;2016;1;1
FIAMBRERIAS Y DIETETICAS;160;2016;2;1
FIAMBRERIAS Y DIETETICAS;160;2016;3;1
FIAMBRERIAS Y DIETETICAS;161;2016;2;1
HELADERIAS;16;2016;2;1
HELADERIAS;61;2016;1;1
HELADERIAS;66;2016;1;1
HELADERIAS;90;2016;3;1
HELADERIAS;96;2016;1;1
HELADERIAS;104;2016;3;1
HELADERIAS;106;2016;1;1
HELADERIAS;125;2016;3;1
HELADERIAS;138;2016;1;1
HELADERIAS;140;2016;3;1
HELADERIAS;144;2016;1;1
HELADERIAS;155;2016;3;1
HELADERIAS;158;2016;1;1
INDUMENTARIA;1;2016;3;1
INDUMENTARIA;3;2016;1;1
INDUMENTARIA;4;2016;1;1
INDUMENTARIA;4;2016;2;1
INDUMENTARIA;4;2016;3;1
INDUMENTARIA;6;2016;2;1
INDUMENTARIA;7;2016;1;1
INDUMENTARIA;7;2016;3;1
INDUMENTARIA;9;2016;2;1
INDUMENTARIA;9;2016;3;1
INDUMENTARIA;11;2016;2;1
INDUMENTARIA;12;2016;2;1
INDUMENTARIA;13;2016;1;1
INDUMENTARIA;13;2016;3;1
INDUMENTARIA;14;2016;3;1
INDUMENTARIA;15;2016;1;1
INDUMENTARIA;15;2016;2;2
INDUMENTARIA;16;2016;1;2
INDUMENTARIA;16;2016;2;1
INDUMENTARIA;16;2016;3;2
INDUMENTARIA;17;2016;1;2
